# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21 yFree nSoleCut nSoleAcc nAccSims nFullSims isDup isFake nPartner
1 32 3154 1258 873 0 0.279115 1.77894 0.00143128 0.000882868 68.8255 -0.0373505 15.0946 -3.86647 3.98905 4.1134 5 10 20.0407 -0.0870323 1.78889 2 2 1 0 0 4 16 1 0 0 0 1 1 0 1
1 32 3154 42 876 0 -0.0707391 0.457634 0.000821821 0.00179084 2.99111 -0.0998546 6.04668 -3.73001 6.14805 -30 5 10 23.8749 1.06306 0.536205 3 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3154 88 876 0 -0.0109296 0.446696 0.000724388 0.00151852 0.000131492 0.0848587 3.9494 -4.03714 5.55022 -30 5 10 23.8749 1.06306 0.536205 3 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3154 932 880 0 1.75188 0.944796 0.0016112 0.000107539 0.107682 -0.00125402 3.87931 -3.72606 0.88879 5.44962 5 10 19.3317 0.118193 1.04333 2 1 1 0 1 3 1 1 0 0 1 1 1 0 1
1 32 3154 550 883 0 0.790406 0.946816 0.000714046 0.000386568 0.110938 0.0137717 3.40799 1.63777 6.61858 -30 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 32 3154 552 883 0 0.606046 1.0029 0.00077349 0.000487001 0.949695 -0.0215403 4.19179 -0.812276 2.886 -30 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 11 6 1 0 0 0 1 1 0 1
1 32 3154 561 883 0 1.33498 0.977609 0.000759181 0.000132832 0.0970399 -0.00323063 3.47342 -1.86631 2.39895 -30 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 562 883 0 0.757826 0.99353 0.000864199 0.000423872 0.0775433 0.014269 3.50601 -0.943949 4.44527 -30 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 570 883 0 0.672165 1.01224 0.000712491 0.000412449 0.127878 -0.0177609 3.62402 -0.460807 6.26199 5.47804 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 606 883 0 -0.0699139 0.950027 0.00158407 0.00202038 6.05975e-05 0.100393 4.314 -4.09679 5.4741 -30 5 10 23.6688 1.04157 0.9538 3 1 1 0 1 10 6 1 0 0 0 1 1 0 1
1 32 3154 221 884 0 -0.0887699 1.22888 0.00219674 0.00241305 0.000380969 -0.101443 0.8191 -3.09822 3.51912 -30 6 12 27.9812 0.0729843 1.30372 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3154 869 885 0 0.0996465 1.18398 0.00148357 0.00157701 0.00122095 -0.0656994 0.167177 -0.232106 6.32732 -30 5 10 20.3717 0.216354 1.20869 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3154 1353 886 0 0.217161 1.81277 0.00135224 0.00096031 158.333 0.0401776 15.363 2.33625 4.22555 4.22246 7 14 34.4004 0.235914 1.90407 4 8 1 0 0 3 19 1 0 0 0 1 1 0 1
1 32 3154 1364 886 0 0.220614 1.89463 0.00147037 0.000860845 8.86597 0.0410355 10.8299 5.79135 5.79135 -30 7 14 34.4004 0.235914 1.90407 4 8 1 6 0 1 19 1 0 0 0 1 1 0 1
1 32 3154 933 892 0 0.102278 0.621448 0.000763302 0.00121519 0.000147534 0.0674298 3.74761 -3.72202 6.11243 -30 6 12 27.8281 0.192683 0.602527 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 473 893 0 -0.00397076 1.47773 0.0018475 0.00157508 0.000310243 -0.0842679 1.2546 -2.53933 6.81597 -30 6 12 27.4727 0.214996 1.44556 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3154 498 893 0 0.19872 1.43481 0.00102991 0.000930159 0.132044 0.0579482 6.6383 5.48656 5.48656 -30 6 12 27.4727 0.214996 1.44556 3 2 1 1 1 3 3 1 0 0 0 1 1 0 1
1 32 3154 950 895 0 0.168466 1.23508 0.00106601 0.0010115 4.72593 0.057327 6.63861 5.91697 5.91697 -30 5 10 23.6935 0.153814 1.25653 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 148 902 2 -0.0214976 2.13213 0.00309104 0.00146185 0.00172124 0.0581815 6.21509 -3.69013 5.1178 4.02172 5 10 24.1877 -0.137146 2.17114 3 4 1 0 0 2 12 1 0 0 0 0 0 1 0
1 32 3154 42 907 0 -0.0707391 0.457634 0.000821821 0.00179084 2.99111 -0.0998546 6.04668 -3.00777 6.14805 -30 5 10 19.4696 -0.0666134 0.357175 2 1 1 0 1 6 4 1 0 0 0 1 1 0 1
1 32 3154 88 907 0 -0.0109296 0.446696 0.000724388 0.00151852 0.000131492 0.0848587 3.9494 0.770804 5.55022 -30 5 10 19.4696 -0.0666134 0.357175 2 1 1 0 1 6 4 1 0 0 0 1 1 0 1
1 32 3154 106 907 0 0.228403 0.327902 0.000418472 0.000944994 0.000306263 0.0504164 3.64905 -2.60581 5.55168 -30 5 10 19.4696 -0.0666134 0.357175 2 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 32 3154 117 907 0 0.200201 0.266506 0.000399472 0.00100882 0.000836347 0.0538383 1.18637 -1.99196 6.81461 -30 5 10 19.4696 -0.0666134 0.357175 2 1 1 0 1 3 4 1 0 0 1 1 1 0 1
1 32 3154 403 913 0 0.0579256 1.7455 0.00167302 0.00128756 0.00179514 -0.063566 3.71624 5.6567 5.6567 -30 5 10 25.1012 0.0747598 1.72744 3 1 1 0 1 1 9 1 0 0 0 1 1 0 1
1 32 3154 1353 913 0 0.217161 1.81277 0.00135224 0.00096031 158.333 0.0401776 15.363 -2.98984 4.22555 4.22246 5 10 25.1012 0.0747598 1.72744 3 8 1 0 0 3 9 1 0 0 0 1 1 0 1
1 32 3154 834 916 0 0.141481 1.26075 0.00142023 0.00140108 3.32109e-05 -0.0594846 2.97936 6.69991 6.69991 -30 5 10 24.0641 0.146645 1.18475 3 1 1 0 1 8 3 1 0 0 0 1 1 0 1
1 32 3154 847 916 0 0.352178 1.08174 0.000942003 0.000848017 0.000228775 0.0369941 1.52992 -1.4451 6.50893 -30 5 10 24.0641 0.146645 1.18475 3 1 1 0 1 7 3 1 0 0 0 1 1 0 1
1 32 3154 854 916 0 -0.0371737 1.1264 0.00174048 0.00200769 3.62126e-05 0.089303 0.693347 -2.70771 5.88394 -30 5 10 24.0641 0.146645 1.18475 3 1 1 0 1 8 3 1 0 0 0 1 1 0 1
1 32 3154 944 917 0 0.0746782 1.05294 0.00121926 0.00133575 52.9457 0.0708234 10.0289 6.27721 6.27721 -30 5 10 24.386 0.0331857 1.13272 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 695 923 0 -0.0172159 0.213913 0.000416389 0.00151098 0.000141404 -0.0889576 0.999899 -1.64577 6.72532 -30 6 12 27.0583 -0.0433896 0.261094 3 1 1 0 1 4 1 1 0 0 1 1 1 0 1
1 32 3154 803 930 1 -0.02666 1.22128 0.00192791 0.00211412 0.000163042 -0.0918315 0.844697 -2.19959 0.385759 -30 5 10 24.4802 -0.0855077 1.29337 3 1 1 0 1 3 1 1 0 0 0 1 0 0 0
1 32 3154 576 931 0 0.227856 1.08868 0.00089755 0.000896261 24.4366 -0.0525504 7.53337 -2.51188 5.01363 -30 5 10 21.098 0.107126 1.07283 2 1 1 0 1 5 2 1 0 0 0 1 1 0 1
1 32 3154 599 931 0 0.30481 0.952459 0.000792141 0.000868258 1.5405 0.0422522 4.15537 -0.987507 5.00941 -30 5 10 21.098 0.107126 1.07283 2 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3154 963 940 0 -0.0779907 0.0506284 0.000289122 0.0018874 0.0003337 0.102422 1.76703 6.50074 6.50074 -30 5 10 24.9825 -0.0810962 0.0124487 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 5195 943 1 -0.0476804 2.08571 0.00159453 0.00147965 77.8963 -0.060592 26.2 -1.70951 0.577358 3.58507 5 10 24.1308 0.0973407 2.08799 3 22 1 0 0 2 22 1 0 0 0 1 0 0 0
1 32 3154 199 946 0 0.0448489 1.51645 0.0015609 0.00141806 19.1726 0.0701908 8.5602 -0.875581 6.86776 -30 6 12 27.8388 -0.0005772 1.45376 3 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3154 860 950 0 -0.00526599 0.798534 0.00119365 0.00167469 1.15707e-05 -0.0861159 2.12039 -3.55872 5.97773 5.65778 6 12 18.5056 0.0489149 0.816777 2 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 32 3154 888 950 0 0.0412198 0.951955 0.00127283 0.0015842 2.46334e-05 0.0747453 8.12906 6.08712 6.08712 -30 6 12 18.5056 0.0489149 0.816777 2 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3154 479 952 0 -0.0161577 1.66624 0.00208814 0.00158283 19.0973 0.0718876 10.9432 6.20964 6.20964 5.80922 6 12 26.5864 -0.0179109 1.67969 3 8 1 0 0 2 8 1 0 0 0 1 1 0 1
1 32 3154 542 958 0 -0.0147623 1.22485 0.00181121 0.00198157 0.000106822 -0.0882668 1.25004 4.9534 4.9534 -30 5 10 20.4881 -0.037912 1.16963 2 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 32 3154 540 960 0 0.0788498 0.212287 0.000385699 0.00127487 2.80673e-05 -0.0714541 0.82595 6.49831 6.49831 -30 5 10 20.0771 0.0483346 0.217406 2 1 1 0 1 8 3 1 0 0 0 1 1 0 1
1 32 3154 566 960 0 0.777466 0.203613 0.000355651 0.000388873 4.345e-05 -0.0138994 0.876008 1.26487 6.23332 -30 5 10 20.0771 0.0483346 0.217406 2 1 1 0 1 9 3 1 0 0 1 1 1 0 1
1 32 3154 593 960 0 -0.0345025 0.129851 0.000359042 0.00166087 0.0641222 0.0894685 8.45443 -4.44333 6.76989 -30 5 10 20.0771 0.0483346 0.217406 2 1 1 0 1 10 3 1 0 0 0 1 1 0 1
1 32 3154 803 963 1 -0.02666 1.22128 0.00192791 0.00211412 0.000163042 -0.0918315 0.844697 -1.7702 0.385759 -30 6 12 28.0772 0.140776 1.27067 3 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 32 3154 834 963 0 0.141481 1.26075 0.00142023 0.00140108 3.32109e-05 -0.0594846 2.97936 -0.7316 6.69991 -30 6 12 28.0772 0.140776 1.27067 3 1 1 0 1 8 2 1 0 0 0 1 1 0 1
1 32 3154 299 969 0 0.134992 1.56899 0.0011206 0.0010835 1.27399e-05 0.0649195 3.67408 6.09431 6.09431 -30 6 12 28.2773 0.167224 1.5415 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 32 3154 2232 969 2 0.0825908 1.57439 0.00195356 0.00152112 384.683 0.0624048 18.2804 -1.85281 1.40281 4.69531 6 12 28.2773 0.167224 1.5415 3 1 1 0 1 2 2 1 0 0 0 0 0 1 0
1 32 3154 765 972 0 0.0848547 1.03917 0.00132842 0.00153462 3.59965e-05 -0.0677787 5.17587 -4.81783 5.80053 -30 5 10 20.0222 -0.000279348 1.15231 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 340 974 0 -0.0381365 1.63218 0.0016905 0.00158676 0.00107068 -0.0921547 3.72215 0.617222 4.39739 -30 5 10 24.8044 0.00337245 1.51663 3 2 1 1 1 2 3 1 0 0 0 1 1 0 1
1 32 3154 348 974 0 0.0435622 1.55484 0.00153873 0.00138569 0.000216506 -0.0762649 6.19698 5.45344 6.27853 -30 5 10 24.8044 0.00337245 1.51663 3 1 1 0 1 2 3 1 0 0 0 1 0 0 0
1 32 3154 2 979 1 -0.0882068 1.56802 0.00200788 0.00185795 27.2357 0.0886273 9.47561 2.10622 2.10622 3.00561 6 12 27.4249 -0.0805777 1.57558 3 4 1 0 1 2 7 1 0 0 0 1 0 0 0
1 32 3154 20 979 0 0.479848 1.54479 0.00111448 0.000599153 0.000577768 0.0271436 5.89895 -1.39743 5.12356 -30 6 12 27.4249 -0.0805777 1.57558 3 1 1 0 1 3 7 1 0 0 0 1 1 0 1
1 32 3154 752 989 0 -0.0500847 0.499215 0.000862194 0.00171936 6.21921e-05 0.0955144 4.84042 1.57381 5.49395 -30 5 10 20.2069 -0.00325065 0.444992 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 5195 996 1 -0.0476804 2.08571 0.00159453 0.00147965 77.8963 -0.060592 26.2 0.57407 0.577358 3.58507 5 10 24.4648 0.0285829 2.08623 3 22 1 0 0 2 22 1 0 0 0 1 0 0 0
1 32 3154 765 1002 0 0.0848547 1.03917 0.00132842 0.00153462 3.59965e-05 -0.0677787 5.17587 5.80053 5.80053 -30 6 12 28.8789 0.0613496 0.943622 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 847 1004 0 0.352178 1.08174 0.000942003 0.000848017 0.000228775 0.0369941 1.52992 -2.00862 6.50893 -30 5 10 20.1346 -0.0291096 1.08344 2 1 1 0 1 7 2 1 0 0 0 1 1 0 1
1 32 3154 854 1004 0 -0.0371737 1.1264 0.00174048 0.00200769 3.62126e-05 0.089303 0.693347 3.55759 5.88394 -30 5 10 20.1346 -0.0291096 1.08344 2 1 1 0 1 8 2 1 0 0 0 1 1 0 1
1 32 3154 304 1005 0 -0.0312495 1.81714 0.00216879 0.00170982 0.00067306 0.0814372 3.39169 5.42174 5.42174 -30 5 10 24.2596 0.155986 1.78886 3 1 1 0 1 3 6 1 0 0 0 1 1 0 1
1 32 3154 2210 1005 0 0.253937 1.9118 0.00126914 0.000872275 2.06808e-06 -0.0468238 1.09219 -2.13399 4.3598 3.67578 5 10 24.2596 0.155986 1.78886 3 4 1 0 0 2 6 1 0 0 0 1 1 0 1
1 32 3154 2231 1005 2 0.207532 1.78318 0.00196855 0.00102732 76.4722 -0.0476913 13.1397 -3.52065 0.765532 5.20103 5 10 24.2596 0.155986 1.78886 3 1 1 0 1 4 6 1 0 0 0 0 0 1 0
1 32 3154 2402 1008 0 -0.00382733 2.04416 0.00204135 0.00153321 11.4056 -0.0588223 12.4834 5.93208 5.93208 4.61717 5 10 25.8189 0.0038857 2.08376 3 18 1 0 0 1 33 1 0 0 0 1 1 0 1
1 32 3154 22 1016 1 0.242698 1.39992 0.00113165 0.000855564 3.31019e-05 -0.0520422 0.597424 -1.32342 3.40907 -30 6 12 20.0266 0.370827 1.42392 2 1 1 0 1 3 1 1 0 0 0 1 0 0 0
1 32 3154 349 1017 1 0.318649 0.0988417 0.000312507 0.00084364 0.0123973 -0.0398282 5.06067 -1.87998 0.411366 3.95986 6 12 20.4608 -0.0485079 0.166589 2 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 32 3154 186 1022 0 0.233196 0.331926 0.000393005 0.000844881 0.000471482 0.0498931 0.720329 4.74813 4.74813 4.88019 6 12 32.6296 0.225456 0.330424 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 244 1027 0 0.0111449 1.25793 0.0012875 0.00136557 154.821 -0.079581 13.0824 6.76522 6.76522 5.99854 5 10 23.8553 -0.0206932 1.35043 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 831 1028 0 -0.00138488 1.45631 0.00166162 0.00158888 57.525 -0.0780175 11.6657 6.74263 6.74263 2.42753 5 10 20.5071 -0.242468 1.52733 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 217 1029 0 -0.0289934 0.0100887 0.000235914 0.00161961 0.000440366 -0.0874912 5.90164 -3.15302 -0.354268 -30 6 12 26.6962 0.410211 0.0291204 3 1 1 0 1 2 4 1 0 0 0 1 1 0 1
1 32 3154 235 1029 1 0.412684 0.0283677 0.00025346 0.000691857 0.00036663 -0.0316672 0.29534 4.20663 4.20663 -30 6 12 26.6962 0.410211 0.0291204 3 1 1 0 1 4 4 1 0 0 0 1 0 0 0
1 32 3154 236 1029 0 0.432015 0.110969 0.000271655 0.00063607 0.000374839 -0.030358 4.01948 6.36493 6.36493 -30 6 12 26.6962 0.410211 0.0291204 3 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 32 3154 243 1029 0 0.0542326 0.0873545 0.000298974 0.00140062 0.000341564 0.0728061 0.135156 -2.81519 6.84379 -30 6 12 26.6962 0.410211 0.0291204 3 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 32 3154 540 1031 0 0.0788498 0.212287 0.000385699 0.00127487 2.80673e-05 -0.0714541 0.82595 -2.7891 6.49831 -30 5 10 18.5717 0.526107 0.0774652 3 1 1 0 1 8 3 1 0 0 0 1 1 0 1
1 32 3154 566 1031 0 0.777466 0.203613 0.000355651 0.000388873 4.345e-05 -0.0138994 0.876008 -1.61185 6.23332 -30 5 10 18.5717 0.526107 0.0774652 3 1 1 0 1 9 3 1 0 0 1 1 1 0 1
1 32 3154 593 1031 0 -0.0345025 0.129851 0.000359042 0.00166087 0.0641222 0.0894685 8.45443 -4.65164 6.76989 -30 5 10 18.5717 0.526107 0.0774652 3 1 1 0 1 10 3 1 0 0 0 1 1 0 1
1 32 3154 662 1033 0 0.526638 1.39017 0.00122838 0.000476454 0.238589 -0.0220394 6.47443 6.38768 6.38768 -30 5 10 23.3822 0.486953 1.39464 3 1 1 0 1 3 2 1 0 0 1 1 1 0 1
1 32 3154 673 1033 0 -0.0935529 1.47324 0.00215069 0.00198264 0.000536289 0.0956609 3.25266 -0.887042 2.30543 -30 5 10 23.3822 0.486953 1.39464 3 1 1 0 1 1 2 1 0 0 0 1 1 0 1
1 32 3154 1859 1034 1 -0.0446118 1.58737 0.00162167 0.00154385 126.332 -0.0934879 13.054 0.374048 0.374048 4.08114 5 10 20.7412 0.0335513 1.52033 2 2 1 0 0 1 8 1 0 0 0 1 0 0 0
1 32 3154 1870 1034 1 -0.0787636 1.6373 0.00177276 0.00166683 51.2953 -0.10319 11.2798 -0.45944 -0.420235 2.03199 5 10 20.7412 0.0335513 1.52033 2 6 1 0 0 1 8 1 0 0 0 1 0 0 0
1 32 3154 473 1042 0 -0.00397076 1.47773 0.0018475 0.00157508 0.000310243 -0.0842679 1.2546 -2.00445 6.81597 -30 5 10 21.0848 0.271157 1.38985 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3154 498 1042 0 0.19872 1.43481 0.00102991 0.000930159 0.132044 0.0579482 6.6383 0.237057 5.48656 -30 5 10 21.0848 0.271157 1.38985 3 2 1 1 1 3 3 1 0 0 0 1 1 0 1
1 32 3154 419 1047 1 0.128314 1.77072 0.0015319 0.00100297 5.81626e-06 -0.0537826 4.80918 0.530075 0.530075 0.468877 6 12 26.6401 0.42448 1.80274 3 8 1 0 0 3 8 1 0 0 0 1 0 0 0
1 32 3154 540 1048 0 0.0788498 0.212287 0.000385699 0.00127487 2.80673e-05 -0.0714541 0.82595 -0.454434 6.49831 -30 5 10 18.5268 0.243554 0.133744 2 1 1 0 1 8 3 1 0 0 0 1 1 0 1
1 32 3154 566 1048 0 0.777466 0.203613 0.000355651 0.000388873 4.345e-05 -0.0138994 0.876008 -1.32541 6.23332 -30 5 10 18.5268 0.243554 0.133744 2 1 1 0 1 9 3 1 0 0 1 1 1 0 1
1 32 3154 593 1048 0 -0.0345025 0.129851 0.000359042 0.00166087 0.0641222 0.0894685 8.45443 -4.48315 6.76989 -30 5 10 18.5268 0.243554 0.133744 2 1 1 0 1 10 3 1 0 0 0 1 1 0 1
1 32 3154 243 1051 0 0.0542326 0.0873545 0.000298974 0.00140062 0.000341564 0.0728061 0.135156 -3.04876 6.84379 -30 5 10 18.3205 0.274328 0.0327825 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3154 312 1059 0 -0.0830351 0.602371 0.00107342 0.00187359 24.9457 -0.0994539 10.8399 5.98518 5.98518 -30 5 10 20.6081 -0.0861982 0.715395 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3154 662 1061 0 0.526638 1.39017 0.00122838 0.000476454 0.238589 -0.0220394 6.47443 0.350896 6.38768 -30 6 12 27.1411 0.0670175 1.27343 3 1 1 0 1 3 1 1 0 0 1 1 1 0 1
1 32 3154 511 1064 0 0.406233 1.22456 0.000813272 0.000613884 1.37453 0.0347483 5.8789 -1.20177 6.66144 -30 5 10 19.6325 0.00864001 1.28395 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3154 42 1065 0 -0.0707391 0.457634 0.000821821 0.00179084 2.99111 -0.0998546 6.04668 6.14805 6.14805 -30 6 12 28.3664 -0.068609 0.543228 3 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3154 88 1065 0 -0.0109296 0.446696 0.000724388 0.00151852 0.000131492 0.0848587 3.9494 -3.44057 5.55022 -30 6 12 28.3664 -0.068609 0.543228 3 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3154 62 1067 1 -0.0751732 2.0068 0.00266863 0.00180326 0.00395112 -0.0775462 2.1658 -4.57204 -1.78713 4.6415 5 10 24.6573 0.215898 2.0354 3 3 1 0 0 1 25 1 0 0 0 1 0 0 0
1 32 3154 1072 1067 1 0.336626 2.03969 0.00212117 0.000794131 121.043 -0.0244542 18.311 -3.17001 0.433106 0.626701 5 10 24.6573 0.215898 2.0354 3 12 1 0 0 1 25 1 0 0 0 1 0 0 0
1 32 3154 340 1069 0 -0.0381365 1.63218 0.0016905 0.00158676 0.00107068 -0.0921547 3.72215 4.39739 4.39739 -30 6 12 26.4188 -0.012627 1.6069 3 2 1 1 1 2 12 1 0 0 0 1 1 0 1
1 32 3154 348 1069 0 0.0435622 1.55484 0.00153873 0.00138569 0.000216506 -0.0762649 6.19698 3.51357 6.27853 -30 6 12 26.4188 -0.012627 1.6069 3 1 1 0 1 2 12 1 0 0 0 1 0 0 0
1 32 3154 2288 1069 1 -0.0125183 1.6585 0.00158355 0.00150357 32.5855 -0.084576 12.1535 -0.765529 1.08974 3.48289 6 12 26.4188 -0.012627 1.6069 3 9 1 0 0 1 12 1 0 0 0 1 0 0 0
1 32 3154 106 1074 0 0.228403 0.327902 0.000418472 0.000944994 0.000306263 0.0504164 3.64905 -3.1602 5.55168 -30 6 12 23.8843 0.318716 0.414957 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3154 674 1076 0 -0.0534927 0.708303 0.00121999 0.00187096 1.32006e-05 0.0933539 0.561282 6.27597 6.27597 -30 6 12 27.7219 -0.0479223 0.677353 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3154 1536 1077 1 0.0770502 1.66409 0.00149825 0.00130629 174.339 0.061136 14.9117 -1.32732 1.20571 3.46299 6 12 26.3373 -0.0553817 1.55223 3 2 1 0 0 3 10 1 0 0 0 1 0 0 0
1 32 3154 1566 1077 1 -0.0577333 1.66643 0.00175013 0.00164032 150.862 0.0839911 15.4824 -0.207369 0.547616 3.76017 6 12 26.3373 -0.0553817 1.55223 3 6 1 0 0 2 10 1 0 0 0 1 0 0 0
1 32 3154 834 1078 0 0.141481 1.26075 0.00142023 0.00140108 3.32109e-05 -0.0594846 2.97936 0.180232 6.69991 -30 5 10 23.4913 0.277092 1.21565 3 1 1 0 1 8 2 1 0 0 0 1 1 0 1
1 32 3154 854 1078 0 -0.0371737 1.1264 0.00174048 0.00200769 3.62126e-05 0.089303 0.693347 -2.43694 5.88394 -30 5 10 23.4913 0.277092 1.21565 3 1 1 0 1 8 2 1 0 0 0 1 1 0 1
1 32 3154 20 1079 0 0.479848 1.54479 0.00111448 0.000599153 0.000577768 0.0271436 5.89895 5.12356 5.12356 -30 5 10 23.5664 0.458737 1.54457 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3154 482 1081 0 -0.0111516 1.11874 0.0014079 0.00155198 59.2983 0.0809813 10.36 6.66691 6.66691 -30 6 12 31.3608 0.00726127 1.18979 4 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3154 2 1083 1 -0.0882068 1.56802 0.00200788 0.00185795 27.2357 0.0886273 9.47561 -1.3002 2.10622 3.00561 5 10 24.4565 0.074419 1.58512 3 4 1 0 1 2 4 1 0 0 0 1 0 0 0
1 32 3154 674 1086 0 -0.0534927 0.708303 0.00121999 0.00187096 1.32006e-05 0.0933539 0.561282 0.932431 6.27597 -30 5 10 19.3796 0.0377034 0.70224 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3154 550 1087 0 0.790406 0.946816 0.000714046 0.000386568 0.110938 0.0137717 3.40799 -0.873132 6.61858 -30 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 32 3154 552 1087 0 0.606046 1.0029 0.00077349 0.000487001 0.949695 -0.0215403 4.19179 -1.24262 2.886 -30 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 11 6 1 0 0 0 1 1 0 1
1 32 3154 561 1087 0 1.33498 0.977609 0.000759181 0.000132832 0.0970399 -0.00323063 3.47342 -0.106504 2.39895 -30 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 562 1087 0 0.757826 0.99353 0.000864199 0.000423872 0.0775433 0.014269 3.50601 -0.541816 4.44527 -30 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 570 1087 0 0.672165 1.01224 0.000712491 0.000412449 0.127878 -0.0177609 3.62402 -1.23398 6.26199 5.47804 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 606 1087 0 -0.0699139 0.950027 0.00158407 0.00202038 6.05975e-05 0.100393 4.314 -3.71069 5.4741 -30 5 10 22.5636 1.0723 0.977251 3 1 1 0 1 10 6 1 0 0 0 1 1 0 1
1 32 3154 550 1090 0 0.790406 0.946816 0.000714046 0.000386568 0.110938 0.0137717 3.40799 0.730902 6.61858 -30 5 10 20.237 0.207577 0.94908 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 32 3154 552 1090 0 0.606046 1.0029 0.00077349 0.000487001 0.949695 -0.0215403 4.19179 -1.0375 2.886 -30 5 10 20.237 0.207577 0.94908 3 1 1 0 1 11 6 1 0 0 0 1 1 0 1
1 32 3154 561 1090 0 1.33498 0.977609 0.000759181 0.000132832 0.0970399 -0.00323063 3.47342 -2.15769 2.39895 -30 5 10 20.237 0.207577 0.94908 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 562 1090 0 0.757826 0.99353 0.000864199 0.000423872 0.0775433 0.014269 3.50601 -0.74541 4.44527 -30 5 10 20.237 0.207577 0.94908 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 570 1090 0 0.672165 1.01224 0.000712491 0.000412449 0.127878 -0.0177609 3.62402 -1.5659 6.26199 5.47804 5 10 20.237 0.207577 0.94908 3 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 32 3154 606 1090 0 -0.0699139 0.950027 0.00158407 0.00202038 6.05975e-05 0.100393 4.314 -1.89357 5.4741 -30 5 10 20.237 0.207577 0.94908 3 1 1 0 1 10 6 1 0 0 0 1 1 0 1
1 32 3154 22 1091 1 0.242698 1.39992 0.00113165 0.000855564 3.31019e-05 -0.0520422 0.597424 3.40907 3.40907 -30 5 10 19.0193 0.0163843 1.3552 2 1 1 0 1 3 1 1 0 0 0 1 0 0 0
